,budget,genres,id,popularity,release_date,revenue,title,vote_average,vote_count,profit,release_year,cluster
3489,0,Drama,31064,1.369649,19-01-2001,0,The Business of Strangers,5.7,19,0,2001,1
3490,6244087,Adventure,576,14.970654,17-06-1969,638641,The Wild Bunch,7.6,259,-5605446,<1980,4
3491,6000000,Drama,13990,7.161051,03-07-2008,2899975,The Wackness,6.2,94,-3100025,2008,1
3492,6000000,Thriller,11583,12.434688,25-01-1979,0,The First Great Train Robbery,6.6,74,-6000000,<1980,7
3493,0,Drama,18602,2.507912,01-01-2002,0,Morvern Callar,7.2,34,0,2002,1
3494,6000000,Action,27549,1.478505,08-06-1991,869325,Beastmaster 2: Through the Portal of Time,4.6,17,-5130675,1991,3
3495,6000000,Drama,59728,0.215464,25-03-2011,399611,The 5th Quarter,4.7,12,-5600389,2011,1
3496,0,Drama,10930,1.229667,09-02-2003,0,The Flower of Evil,5.7,10,0,2003,1
3497,6000000,Drama,32395,6.903186,17-01-2009,0,The Greatest,6.2,34,-6000000,2009,1
3498,134005,Drama,58882,2.260315,15-07-2011,1332231,Snow Flower and the Secret Fan,5.3,22,1198226,2011,1
3499,6000000,Drama,7547,3.427061,10-01-2006,0,Come Early Morning,5.9,10,-6000000,2006,1
3500,0,Action,35944,0.669169,24-08-2001,0,Lucky Break,6.5,11,0,2001,3
3501,0,Drama,42222,6.077735,02-10-1977,0,Julia,6.3,30,0,<1980,1
3502,6000000,Comedy,13827,2.404626,05-09-2008,69497,"Surfer, Dude",4.7,25,-5930503,2008,2
3503,0,Documentary,44260,0.475748,09-09-2006,25,Lake of Fire,8,10,25,2006,12
3504,6000000,Crime,9282,15.048067,16-05-2003,0,11:14,6.8,206,-6000000,2003,6
3505,0,Action,38940,1.734764,04-09-1994,0,Men of War,5.4,29,0,1994,3
3506,0,Crime,35689,1.496454,24-04-2009,0,Don McKay,5.4,21,0,2009,6
3507,12000000,Crime,97614,10.19041,08-11-2012,66351,Deadfall,5.6,224,-11933649,2012,6
3508,6000000,Drama,37206,12.099486,01-10-2009,0,A Shine of Rainbows,6.3,14,-6000000,2009,1
3509,6000000,Action,58626,4.957014,02-04-2011,0,The Hit List,5.2,73,-6000000,2011,3
3510,0,Romance,183894,2.135689,11-10-2009,0,Emma,7.6,38,0,2009,10
3511,5952000,Horror,837,18.119265,04-02-1983,2120439,Videodrome,7.1,454,-3831561,1983,5
3512,5300000,Drama,1555,13.034602,17-05-2002,3897799,The Spanish Apartment,7,266,-1402201,2002,1
3513,6000000,Drama,244783,6.349218,20-01-2014,32251,Song One,5.5,87,-5967749,2014,1
3514,4000000,Drama,16564,5.013575,17-11-2008,530048,Winter in Wartime,6.8,66,-3469952,2008,1
3515,0,Comedy,168027,4.448353,22-04-2012,0,Freaky Deaky,4.9,18,0,2012,2
3516,5800000,Action,3482,4.49029,21-09-1964,6800000,The Train,7.2,72,1000000,<1980,3
3517,0,Drama,135595,2.204138,27-09-2012,0,Trade Of Innocents,5.5,12,0,2012,1
3518,6000000,Action,8982,11.81832,11-08-2005,27165581,The Protector,6.8,167,21165581,2005,3
3519,0,Comedy,89861,0.356495,12-06-1998,0,Stiff Upper Lips,10,1,0,1998,2
3520,3500159,Comedy,455,22.054546,11-04-2002,76578641,Bend It Like Beckham,6.2,578,73078482,2002,2
3521,0,Drama,57022,4.245123,21-06-2002,0,Sunshine State,6,10,0,2002,1
3522,5800000,Action,14351,3.201886,01-09-2006,7000000,Crossover,4.2,10,1200000,2006,3
3523,0,Action,147767,0.114342,07-12-2012,126,Khiladi 786,4.7,11,126,2012,3
3524,5600000,Thriller,10664,22.341462,15-09-2009,18469680,[REC]²,6.4,489,12869680,2009,7
3525,0,Comedy,55567,0.305922,16-07-2010,531826,Standing Ovation,3.9,6,531826,2010,2
3526,5500000,Comedy,9277,28.500913,25-12-1973,159616327,The Sting,7.9,622,154116327,<1980,2
3527,5500000,Drama,9443,10.439971,15-05-1981,58972904,Chariots of Fire,6.8,207,53472904,1981,1
3528,0,Comedy,16186,3.784535,25-02-2005,0,Diary of a Mad Black Woman,6.4,71,0,2005,2
3529,0,Drama,7863,10.396305,21-01-1996,0,Shine,7.3,131,0,1996,1
3530,6000000,Romance,138697,33.296684,26-07-2013,0,Don Jon,5.9,1671,-6000000,2013,10
3531,5500000,Western,11901,19.127239,19-04-1973,15700000,High Plains Drifter,7.4,278,10200000,<1980,17
3532,7000000,Comedy,1548,14.072941,20-07-2001,0,Ghost World,7.1,426,-7000000,2001,2
3533,0,Drama,11889,2.714043,14-12-2001,0,Iris,6.2,47,0,2001,1
3535,0,Drama,5528,20.982455,17-03-2004,0,The Chorus,7.5,526,0,2004,1
3536,4361898,Comedy,321,2.080741,06-06-2003,3031801,Mambo Italiano,5.6,28,-1330097,2003,2
3537,5000000,Crime,4997,7.79068,23-10-2003,2466444,Wonderland,6.2,73,-2533556,2003,6
3538,6500000,Drama,925,15.580335,30-06-1989,37295445,Do the Right Thing,7.6,292,30795445,1989,1
3539,0,Drama,27451,5.336243,01-01-2001,0,Harvard Man,4.8,15,0,2001,1
3540,3850000,Drama,73532,10.787322,17-05-2011,0,Le Havre,6.8,97,-3850000,2011,1
3541,0,Drama,979,32.476098,22-05-2002,792,Irreversible,7.1,538,792,2002,1
3542,5500000,Comedy,193722,3.21392,05-10-2013,0,R100,5.4,31,-5500000,2013,2
3543,2200000,Drama,7913,5.206967,26-01-2006,11502151,Rang De Basanti,7.2,97,9302151,2006,1
3544,0,Drama,253253,1.5846,15-05-2014,0,Animals,6.2,9,0,2014,1
3545,8000000,Comedy,51995,3.653305,15-07-2011,0,Salvation Boulevard,5.6,28,-8000000,2011,2
3546,0,Comedy,13173,3.865122,03-08-2007,0,The Ten,4.9,57,0,2007,2
3547,0,Drama,22908,1.391958,23-08-1999,0,A Room for Romeo Brass,7.3,18,0,1999,1
3548,0,Thriller,70670,20.821846,04-08-2011,15699707,Headhunters,7.1,399,15699707,2011,7
3549,0,Science Fiction,84204,9.451228,10-08-2012,0,Grabbers,6,140,0,2012,11
3550,0,Comedy,25248,1.688495,11-09-2004,0,Saint Ralph,7.3,24,0,2004,2
3551,5500000,Drama,230266,5.033065,07-09-2014,5000000,Miss Julie,5.9,45,-500000,2014,1
3553,0,Drama,63006,0.075817,22-04-2011,0,Dum Maaro Dum,5.4,7,0,2011,1
3554,5000000,Horror,91586,48.375848,12-09-2013,0,Insidious: Chapter 2,6.5,1211,-5000000,2013,5
3555,4000000,Horror,215,42.187986,28-10-2005,152925093,Saw II,6.3,1251,148925093,2005,5
3556,15000000,Thriller,333371,53.698683,10-03-2016,108286421,10 Cloverfield Lane,6.8,2468,93286421,2016,7
3557,5000000,Documentary,9012,14.752587,21-10-2002,64282312,Jackass: The Movie,6.1,345,59282312,2002,12
3558,4900000,Horror,345911,48.170508,21-07-2016,44107032,Lights Out,6.3,1129,39207032,2016,5
3559,5000000,Horror,72571,29.15813,19-10-2011,205703818,Paranormal Activity 3,5.9,669,200703818,2011,5
3560,5000000,Horror,242512,56.30466,24-10-2014,103590271,Ouija,4.9,983,98590271,2014,5
3561,5000000,Horror,10072,17.304055,27-02-1987,44793222,A Nightmare on Elm Street 3: Dream Warriors,6.5,354,39793222,1987,5
3562,5500000,Comedy,211954,9.59729,20-07-2013,99067206,Instructions Not Included,7.5,205,93567206,2013,2
3563,5000000,Horror,82990,20.326337,17-10-2012,142817992,Paranormal Activity 4,5.2,563,137817992,2012,5
3564,4100000,Drama,29912,4.028875,16-09-1953,36000000,The Robe,6.4,42,31900000,<1980,1
3565,5000000,Comedy,11843,6.470766,21-05-1975,41833347,The Return of the Pink Panther,6.7,137,36833347,<1980,2
3566,11000000,Horror,11284,16.856231,05-09-1991,34872033,Freddy's Dead: The Final Nightmare,5.1,272,23872033,1991,5
3567,8000000,Crime,504,19.683187,16-11-2003,60378584,Monster,7,485,52378584,2003,6
3568,5000000,Adventure,173,9.358197,23-12-1954,28200000,"20,000 Leagues Under the Sea",6.8,157,23200000,<1980,4
3569,5000000,Horror,227348,19.984477,01-01-2014,86362372,Paranormal Activity: The Marked Ones,5.2,449,81362372,2014,5
3571,5000000,Drama,152532,59.454473,07-09-2013,55198285,Dallas Buyers Club,7.9,2886,50198285,2013,1
3572,3300000,Thriller,243940,20.304235,29-01-2015,64110728,The Lazarus Effect,5.1,505,60810728,2015,7
3573,9000000,Mystery,77,60.715151,11-10-2000,39723096,Memento,8.1,4028,30723096,2000,15
3574,5000000,Horror,157547,35.871248,08-09-2013,44030246,Oculus,6.3,1050,39030246,2013,5
3575,5000000,Comedy,2295,18.077963,25-05-2006,26888376,Clerks II,6.9,398,21888376,2006,2
3576,5000000,Drama,71,20.428237,18-05-2000,110000000,Billy Elliot,7.4,750,105000000,2000,1
3577,4600000,Comedy,147773,32.14444,06-06-2013,23198652,The Way Way Back,7.1,688,18598652,2013,2
3578,0,Comedy,16096,3.673566,23-10-1991,0,House Party 2,4.7,21,0,1991,2
3579,3500000,Family,24266,3.656491,02-03-1982,20659423,The Man from Snowy River,6.8,37,17159423,1982,13
3580,0,Animation,16508,1.88484,26-03-1999,0,Doug's 1st Movie,5.4,22,0,1999,8
3581,5000000,Drama,2895,4.227807,09-10-1997,0,The Apostle,6.1,38,-5000000,1997,1
3582,0,Drama,15660,3.102862,18-09-1981,0,Mommie Dearest,6.5,54,0,1981,1
3583,10000000,Comedy,59968,15.688439,26-08-2011,17273593,Our Idiot Brother,5.9,365,7273593,2011,2
3584,5000000,Action,323677,22.9951,19-02-2016,24804129,Race,7.1,478,19804129,2016,3
3585,0,Drama,19848,5.769822,08-04-1998,0,The Players Club,6.4,14,0,1998,1
3586,5000000,Horror,256274,26.510558,14-08-2014,40100000,"As Above, So Below",6.1,766,35100000,2014,5
3587,0,Drama,235271,7.544515,10-10-2014,0,Addicted,5.4,63,0,2014,1
3588,0,Drama,45153,1.126941,07-09-1997,0,Eve's Bayou,6.1,27,0,1997,1
3589,5000000,Drama,284293,35.307577,05-12-2014,43884652,Still Alice,7.5,1104,38884652,2014,1
3590,5000000,History,24973,4.079111,25-08-1954,15000000,The Egyptian,6,11,10000000,<1980,18
3591,5000000,Action,21610,7.058868,17-03-1981,19905359,Nighthawks,6.4,86,14905359,1981,3
3592,5000000,Horror,10283,12.904615,28-07-1989,14000000,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,9000000,1989,5
3593,5000000,Comedy,8346,18.115566,22-02-2002,368744044,My Big Fat Greek Wedding,6.2,671,363744044,2002,2
3594,5000000,Drama,122081,62.554173,24-01-2013,31724284,Spring Breakers,5,1551,26724284,2013,1
3595,5000000,Horror,10987,9.483717,29-09-1995,15116634,Halloween: The Curse of Michael Myers,5,170,10116634,1995,5
3596,5000000,Drama,1391,16.890285,08-06-2001,33616692,Y Tu Mamá También,7.3,315,28616692,2001,1
3597,4000000,Horror,747,49.12486,09-04-2004,30039392,Shaun of the Dead,7.5,2420,26039392,2004,5
3598,0,Drama,14745,8.309894,31-10-2008,0,The Haunting of Molly Hartley,4.3,48,0,2008,1
3599,5000000,Drama,26748,5.960149,21-06-1996,13269963,Lone Star,6.9,77,8269963,1996,1
3600,5000000,Horror,11357,9.302349,21-10-1988,17768757,Halloween 4: The Return of Michael Myers,5.9,209,12768757,1988,5
3601,5000000,Horror,24913,8.190888,27-03-1986,0,April Fool's Day,5.8,73,-5000000,1986,5
3602,0,Comedy,13776,5.87193,02-04-1982,0,Diner,6.9,83,0,1982,2
3603,5000000,Action,14854,8.452666,14-04-1983,12232628,Lone Wolf McQuade,5.5,67,7232628,1983,3
3604,5000000,Horror,50357,17.028252,20-07-2011,25562924,Apollo 18,5,356,20562924,2011,5
3605,5000000,Comedy,13090,19.336367,18-01-2008,16174377,Sunshine Cleaning,6.5,255,11174377,2008,2
3606,5000000,Action,192141,38.006982,26-08-2015,54418872,No Escape,6.7,777,49418872,2015,3
3607,0,Action,16441,6.377523,20-08-1982,14056528,The Beastmaster,6,97,14056528,1982,3
3608,5000000,Drama,29996,0.835617,25-12-1959,12200000,Solomon and Sheba,5.4,8,7200000,<1980,1
3609,20000000,Romance,351819,14.947588,28-01-2016,21164799,Fifty Shades of Black,4.3,331,1164799,2016,10
3610,0,Drama,14834,5.1299,09-01-2009,0,Not Easily Broken,6.3,9,0,2009,1
3611,4,Drama,22649,1.199451,08-12-1932,25,A Farewell to Arms,6.2,28,21,<1980,1
3612,0,Comedy,378200,3.810827,11-03-2016,0,The Perfect Match,5.2,42,0,2016,2
3613,5500000,Fantasy,20455,3.7387,17-03-2000,0,Digimon: The Movie,6.2,72,-5500000,2000,9
3614,0,Comedy,13193,9.85123,21-01-2004,0,Saved!,6.3,147,0,2004,2
3615,8000000,Comedy,11042,3.03091,21-05-2003,3432342,The Barbarian Invasions,6.7,77,-4567658,2003,2
3616,0,Action,10786,3.199904,11-03-1976,0,Robin and Marian,6.6,50,0,<1980,3
3617,5000000,Action,12484,2.739307,27-04-2001,0,The Forsaken,4.9,47,-5000000,2001,3
3618,5000000,Action,17339,5.348446,01-11-1978,7230000,Force 10 from Navarone,6.4,91,2230000,<1980,3
3619,5000000,Comedy,11959,4.070044,21-07-1989,0,UHF,6.7,89,-5000000,1989,2
3620,0,Comedy,9900,9.974681,06-01-2006,6538177,Grandma's Boy,6.6,220,6538177,2006,2
3621,5000000,Comedy,14662,6.308298,14-08-1998,0,Slums of Beverly Hills,6.5,44,-5000000,1998,2
3622,5000000,Western,335,49.333137,21-12-1968,5321508,Once Upon a Time in the West,8.1,1128,321508,<1980,17
3623,5000000,Action,15745,4.149628,13-07-2001,5476060,Made,6.3,55,476060,2001,3
3624,5000000,Science Fiction,17431,46.114184,12-06-2009,9760104,Moon,7.6,1794,4760104,2009,11
3625,0,Comedy,21014,3.562563,12-05-2006,0,Keeping Up with the Steins,5.2,18,0,2006,2
3626,5000000,Documentary,78394,4.498368,14-05-2010,4074023,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,-925977,2010,12
3627,5000000,Drama,10217,7.673124,14-05-1997,3263585,The Sweet Hereafter,6.8,103,-1736415,1997,1
3628,4000000,Drama,46332,4.992475,18-05-2010,41424067,Of Gods and Men,6.5,91,37424067,2010,1
3629,5000000,Comedy,13996,6.174435,06-08-2008,4040588,Bottle Shock,6.6,60,-959412,2008,2
3630,0,Comedy,3028,0.805312,10-11-1982,0,Jekyll and Hyde ... Together Again,4.6,5,0,1982,2
3631,5000000,Drama,1024,8.753409,02-09-1994,3049135,Heavenly Creatures,7,294,-1950865,1994,1
3632,5000000,Drama,343795,3.943706,11-09-2015,4842699,90 Minutes in Heaven,5.4,40,-157301,2015,1
3633,5000000,Comedy,45658,9.169411,15-10-2010,2614773,Everything Must Go,6,208,-2385227,2010,2
3634,5000000,Comedy,16148,2.732031,30-01-1998,1980338,Zero Effect,6,55,-3019662,1998,2
3635,5000000,Thriller,4553,35.252056,09-02-2004,8203235,The Machinist,7.3,1247,3203235,2004,7
3636,5000000,Drama,36351,6.063868,21-08-1992,0,Light Sleeper,5.7,15,-5000000,1992,1
3637,5000000,Thriller,245916,21.343093,09-10-2014,2450846,Kill the Messenger,6.6,355,-2549154,2014,7
3638,5000000,Drama,27585,10.095184,16-12-2010,5129058,Rabbit Hole,6.9,165,129058,2010,1
3639,5000000,Comedy,1415,4.129165,05-09-2003,742898,Party Monster,5.9,58,-4257102,2003,2
3640,5000000,Horror,313922,30.001024,15-04-2016,3220371,Green Room,6.7,683,-1779629,2016,5
3641,5000000,Comedy,14474,6.759235,30-03-2006,0,The Oh in Ohio,5.8,27,-5000000,2006,2
3642,5000000,Drama,199933,1.731035,12-09-2014,846704,Atlas Shrugged Part III: Who is John Galt?,3.9,15,-4153296,2014,1
3643,7000000,Comedy,13685,11.700578,21-02-1996,560069,Bottle Rocket,6.8,281,-6439931,1996,2
3644,6000000,Crime,8744,2.388683,09-09-1996,0,Albino Alligator,5.6,45,-6000000,1996,6
3645,0,Drama,38428,0.080704,03-08-2007,0,"Gandhi, My Father",6,2,0,2007,1
3646,0,Documentary,8847,0.888986,12-02-2008,0,Standard Operating Procedure,6.6,14,0,2008,12
3648,5000000,Comedy,46838,19.940245,22-01-2010,5476793,Tucker and Dale vs Evil,7.3,847,476793,2010,2
3649,0,Drama,51384,1.286991,01-01-2008,0,"Lovely, Still",6.2,13,0,2008,1
3650,0,Action,56930,0.042442,27-12-1947,0,Tycoon,6.6,4,0,<1980,3
3651,0,Comedy,41730,1.116206,06-06-1999,0,Desert Blue,5.5,9,0,1999,2
3652,5000000,Horror,18442,3.05434,27-02-2004,0,Decoys,4.7,33,-5000000,2004,5
3653,5000000,Horror,298312,38.94708,10-09-2015,98450062,The Visit,6,1360,93450062,2015,5
3654,5000000,Drama,11600,3.792015,01-01-2007,782102,Redacted,6.2,37,-4217898,2007,1
3655,0,Romance,71547,0.219799,13-10-2004,0,Fascination,3.8,4,0,2004,10
3656,5000000,Horror,57876,7.794,15-05-2015,0,Area 51,4.2,151,-5000000,2015,5
3657,5000000,Thriller,77495,9.136965,14-10-2011,0,Sleep Tight,7,202,-5000000,2011,7
3658,0,Horror,13849,8.39685,07-02-2008,0,The Cottage,6.3,80,0,2008,5
3659,0,Drama,14849,7.864905,17-02-2009,0,Dead Like Me: Life After Death,5.8,65,0,2009,1
3660,0,Comedy,12486,1.963219,01-12-2006,0,Farce of the Penguins,3.2,13,0,2006,2
3661,0,Drama,19615,1.546169,01-01-2009,0,Flying By,7,2,0,2009,1
3662,5000000,Music,244403,10.619574,17-10-2014,0,Rudderless,7.4,105,-5000000,2014,16
3663,5000000,Family,292481,0.999655,18-08-2014,0,Henry & Me,3,3,-5000000,2014,13
3664,0,Romance,340816,1.985243,04-12-2015,0,Christmas Eve,6.1,24,0,2015,10
3666,15000000,Thriller,297596,10.48009,04-12-2014,0,Dying of the Light,4.5,118,-15000000,2014,7
3667,0,Action,299552,1.136568,05-12-2013,0,Born Of War,4.1,7,0,2013,3
3668,5000000,Drama,11935,11.095219,10-12-1977,0,Capricorn One,6.4,131,-5000000,<1980,1
3669,0,Comedy,113406,0.40703,28-04-2012,0,Should've Been Romeo,0,0,0,2012,2
3670,0,Family,447027,0.028756,27-10-2015,0,Running Forever,0,0,0,2015,13
3671,5000000,Comedy,290825,8.618793,08-07-2016,0,Yoga Hosers,4.7,102,-5000000,2016,2
3672,0,Horror,361159,2.394613,08-10-2015,0,Navy Seals vs. Zombies,3.5,36,0,2015,5
3673,0,Comedy,12555,2.387463,19-12-2006,0,I Served the King of England,7,22,0,2006,2
3674,5000000,Drama,31175,5.461487,09-09-2009,17872796,Soul Kitchen,7.1,116,12872796,2009,1
3675,1000000,Drama,12498,14.805264,30-08-1996,24475416,Sling Blade,7.4,231,23475416,1996,1
3676,4798235,Horror,77949,25.30216,17-08-2011,209696,The Awakening,6.3,458,-4588539,2011,5
3677,4800000,Horror,1690,38.83192,06-01-2005,80578934,Hostel,5.7,887,75778934,2005,5
3678,0,Comedy,8435,3.500741,17-07-2005,0,A Cock and Bull Story,6.2,43,0,2005,2
3679,5000000,Thriller,64720,19.807295,25-11-2011,3099314,Take Shelter,7.1,471,-1900686,2011,7
3680,0,Horror,49365,1.435742,22-04-1988,0,Lady in White,6.3,25,0,1988,5
3681,0,Drama,11404,7.667888,30-04-2006,0,Driving Lessons,6.3,47,0,2006,1
3682,5000000,Comedy,300706,8.496364,23-12-2014,0,Let's Kill Ward's Wife,5.5,76,-5000000,2014,2
3683,4700000,Horror,16337,9.617777,22-08-1986,8025872,The Texas Chainsaw Massacre 2,5.9,139,3325872,1986,5
3684,4638783,Western,11577,4.495256,23-05-1973,11000000,Pat Garrett & Billy the Kid,7.2,65,6361217,<1980,17
3685,4800000,Drama,77987,35.754865,30-05-2013,10337387,Only God Forgives,5.6,862,5537387,2013,1
3686,0,Drama,40185,0.20323,13-10-2005,0,Camping Sauvage,4.8,4,0,2005,1
3687,4,Comedy,68202,0.28076,29-06-2011,0,Without Men,4.6,8,-4,2011,2
3688,0,Drama,8981,3.11319,18-05-2004,0,Dear Frankie,7,46,0,2004,1
3689,0,Action,10914,0.137535,11-09-2007,0,All Hat,1,1,0,2007,3
3690,4600000,Drama,50848,6.368933,24-11-2010,0,The Names of Love,7.3,93,-4600000,2010,1
3691,4700000,Drama,166624,0.217538,13-09-2013,0,Treading Water,5.6,6,-4700000,2013,1
3692,4600000,Drama,10822,3.531877,18-05-2007,0,Savage Grace,5.7,60,-4600000,2007,1
3693,0,Drama,10844,0.706355,12-10-2006,0,Out of the Blue,5.9,18,0,2006,1
3694,4500000,Comedy,9336,15.002502,22-03-1984,146198896,Police Academy,6.5,602,141698896,1984,2
3696,6000000,Comedy,712,29.834065,09-03-1994,254700832,Four Weddings and a Funeral,6.6,632,248700832,1994,2
3697,4500000,Comedy,13342,20.403344,13-08-1982,27092880,Fast Times at Ridgemont High,7,322,22592880,1982,2
3698,4500000,Adventure,10339,5.224593,27-06-1956,10400000,Moby Dick,6.9,89,5900000,<1980,4
3699,15000000,Crime,1429,30.196039,16-12-2002,13060843,25th Hour,7.2,629,-1939157,2002,6
3700,4500000,Crime,9303,15.359952,13-09-1996,7011317,Bound,6.9,198,2511317,1996,6
3701,4500000,Crime,641,11.573034,27-10-2000,7390108,Requiem for a Dream,7.9,2443,2890108,2000,6
3702,0,Music,27686,1.847822,29-08-1945,0,State Fair,6.2,19,0,<1980,16
3703,0,Drama,65749,0.425551,12-02-1998,0,Tango,6.8,6,0,1998,1
3704,4500000,Drama,6106,3.819796,23-04-1986,0,Salvador,7,71,-4500000,1986,1
3705,5000000,Comedy,252680,10.274542,25-03-2014,10429707,Moms' Night Out,5.5,121,5429707,2014,2
3706,6000000,Fantasy,141,61.210016,18-01-2001,1270522,Donnie Darko,7.7,3452,-4729478,2001,9
3707,0,Action,66607,0.177356,18-03-2011,0,Saving Private Perez,6.1,18,0,2011,3
3708,4500000,Drama,17139,0.011697,17-04-1997,0,Character,7.7,25,-4500000,1997,1
3709,2000000,Comedy,12079,6.249262,01-06-2002,0,Spun,6.6,132,-2000000,2002,2
3710,4500000,Comedy,39800,3.108881,10-10-2009,744816,Life During Wartime,6.3,30,-3755184,2009,2
3711,0,Drama,4550,17.074843,29-07-2005,23803308,Sympathy for Lady Vengeance,7.4,356,23803308,2005,1
3712,0,Drama,62116,0.774442,09-06-2010,0,Mozart's Sister,6.2,13,0,2010,1
3713,0,Comedy,9991,8.816995,26-12-2001,0,Mean Machine,6,157,0,2001,2
3714,4500000,Action,13807,8.48639,06-09-2006,0,Exiled,7,46,-4500000,2006,3
3715,0,Adventure,68818,5.223096,31-08-2011,623528,Blackthorn,6.6,73,623528,2011,4
3716,0,Crime,12093,7.759215,23-08-2002,0,Lilya 4-ever,7.7,139,0,2002,6
3717,4500000,Drama,36419,14.570359,09-04-2010,3606395,After.Life,5.4,251,-893605,2010,1
3718,0,Comedy,281730,0.371337,13-06-2014,0,Fugly,5.3,2,0,2014,2
3719,3000000,Drama,510,127.525581,18-11-1975,108981275,One Flew Over the Cuckoo's Nest,8.2,2919,105981275,<1980,1
3720,4400000,Comedy,362105,3.898737,29-09-2015,0,R.L. Stine's Monsterville: The Cabinet of Souls,6.9,35,-4400000,2015,2
3721,0,Comedy,10970,7.315935,17-06-1976,0,Silent Movie,6.7,78,0,<1980,2
3722,4500000,Thriller,375290,2.551559,22-01-2016,32000000,Airlift,7.3,57,27500000,2016,7
3723,0,Drama,17663,8.772574,01-12-1985,0,Anne of Green Gables,8.2,68,0,1985,1
3724,0,Adventure,270938,6.988357,05-09-2014,0,Falcon Rising,5.5,71,0,2014,4
3725,3730500,Action,116613,6.938854,11-09-2012,6294161,The Sweeney,5.7,109,2563661,2012,3
3726,5000000,Crime,11826,11.21273,13-09-2000,0,Sexy Beast,7,217,-5000000,2000,6
3727,0,Drama,29920,7.217328,15-01-2010,0,Easy Money,6.5,63,0,2010,1
3728,8000000,Drama,1088,12.439495,30-01-2003,41400000,Whale Rider,7.1,111,33400000,2003,1
3729,3250000,Drama,26379,2.126139,04-12-2009,0,Paa,6.6,19,-3250000,2009,1
3730,0,Thriller,34069,10.142218,24-09-2009,0,Cargo,5.9,140,0,2009,7
3731,4200000,Comedy,10947,16.536374,20-01-2006,0,High School Musical,6.1,1000,-4200000,2006,2
3732,0,Drama,47452,0.933891,01-01-1997,0,Love and Death on Long Island,6.9,11,0,1997,1
3733,4200000,Fantasy,3040,12.540624,27-06-2004,32000000,Night Watch,6.3,210,27800000,2004,9
3734,3705538,Romance,11386,8.839651,02-09-1992,62548947,The Crying Game,6.9,176,58843409,1992,10
3735,4000000,Comedy,10246,12.891276,13-11-1981,125728258,Porky's,6.1,183,121728258,1981,2
3736,4000000,Horror,29426,10.789912,06-05-2010,0,Survival of the Dead,4.6,116,-4000000,2010,5
3737,114000,Horror,10331,25.666029,01-10-1968,30000000,Night of the Living Dead,7.5,580,29886000,<1980,5
3738,4000000,Drama,153,45.66662,31-08-2003,119723856,Lost in Translation,7.3,1895,115723856,2003,1
3739,4000000,Comedy,703,35.892034,19-04-1977,38251425,Annie Hall,7.8,1010,34251425,<1980,2
3740,4000000,Action,27191,8.988455,10-01-1952,36000000,The Greatest Show on Earth,6.6,50,32000000,<1980,3
3741,4000000,Drama,1365,14.042041,11-11-2001,44909486,Monster's Ball,6.5,250,40909486,2001,1
3742,4000000,Horror,287424,40.016306,08-05-2015,187112,Maggie,5.2,593,-3812888,2015,5
3743,3600000,Drama,451,22.030517,27-10-1995,49800000,Leaving Las Vegas,7.1,360,46200000,1995,1
3744,4500000,Horror,165864,2.503612,19-02-2013,0,Hansel and Gretel Get Baked,4.8,67,-4500000,2013,5
3745,4000000,Romance,987,4.117968,01-12-1974,0,The Front Page,6.9,68,-4000000,<1980,10
3746,4000000,Thriller,241251,24.161735,23-01-2015,52425855,The Boy Next Door,4.1,1022,48425855,2015,7
3747,4000000,Drama,40494,1.379354,30-05-1956,14400000,Trapeze,6.4,22,10400000,<1980,1
3748,3500000,Comedy,39781,15.338211,09-07-2010,34705850,The Kids Are All Right,6.5,506,31205850,2010,2
3749,4000000,Action,8337,29.852608,23-11-1988,13008928,They Live,7.1,550,9008928,1988,3
3750,4000000,Adventure,5925,35.061467,20-06-1963,11744471,The Great Escape,7.8,717,7744471,<1980,4
3751,0,Documentary,8357,7.288352,23-04-2004,10000000,What the #$*! Do We (K)now!?,5.8,34,10000000,2004,12
3752,5000000,Horror,146203,10.605752,28-02-2013,15179302,The Last Exorcism Part II,4.4,203,10179302,2013,5
3753,4000000,Drama,85350,43.40352,05-06-2014,44349000,Boyhood,7.5,1971,40349000,2014,1
3754,4000000,Comedy,512,17.229537,27-07-2006,31584901,Scoop,6.4,420,27584901,2006,2
3755,7000000,Action,13408,2.453459,16-11-2001,10229331,The Wash,5.3,26,3229331,2001,3
3756,6000000,Action,47816,1.433692,01-03-2000,9000000,3 Strikes,5.9,15,3000000,2000,3
3757,32000000,Drama,10744,9.976428,17-01-2003,0,The Cooler,6.7,89,-32000000,2003,1
3758,4000000,Drama,11536,2.930058,01-01-1961,8200000,The Misfits,6.8,72,4200000,<1980,1
3759,0,Drama,9782,7.173059,12-02-2006,0,The Night Listener,5.5,57,0,2006,1
3760,0,Comedy,18713,1.735462,03-02-1995,0,The Jerky Boys,4.8,10,0,1995,2
3761,0,Horror,6537,29.071955,27-08-2007,44000000,The Orphanage,7.1,633,44000000,2007,5
3762,0,Comedy,184345,18.428909,17-04-2014,0,A Haunted House 2,5.4,346,0,2014,2
3763,4000000,Comedy,1809,11.387335,11-10-2002,0,The Rules of Attraction,6.3,168,-4000000,2002,2
3764,4000000,Action,2370,5.975604,18-12-1969,6000000,Topaz,6.1,77,2000000,<1980,3
